code,name,lecturer,description,ects
BU362B,INTRODUCTION TO FIXED INCOME SECURITIES AND ALTERNATIVE INVESTMENTS,BU362B,BU362B,0
MU2043,INTRODUCTION TO FREE COMPOSITION B,MU2043,MU2043,0
CS3016,INTRODUCTION TO FUNCTIONAL PROGRAMMING,CS3016,CS3016,0
NU1G05,INTRODUCTION TO GENERAL NURSING,NU1G05,NU1G05,0
MNU11004,INTRODUCTION TO GENERAL NURSING IN ACUTE CARE SETTINGS,MNU11004,MNU11004,0
CM7131,INTRODUCTION TO GENETICS AND DEVELOPMENT,CM7131,CM7131,0
GL3334,INTRODUCTION TO GEOCHEMISTRY,GL3334,GL3334,0
GLU33934,Introduction to Geochemistry,GLU33934,GLU33934,0
GL3329,INTRODUCTION TO GEOCHEMISTRY  GEOCHRONOLOGY,GL3329,GL3329,0
GG1024,INTRODUCTION TO GEOGRAPHY 1 PHYSICAL GEOGRAPHY AND EARTH SYSTEM SCIENCE,GG1024,GG1024,0
GG102B,INTRODUCTION TO GEOGRAPHY 1 PHYSICAL GEOGRAPHY AND EARTH SYSTEM SCIENCE,GG102B,GG102B,0
GG1025,INTRODUCTION TO GEOGRAPHY II ENVIRONMENTAL GEOGRAPHY,GG1025,GG1025,0
GG102A,INTRODUCTION TO GEOGRAPHY III  HUMAN GEOGRAPHY,GG102A,GG102A,0
GR1011,INTRODUCTION TO GERMAN LITERATURE,GR1011,GR1011,0
SP2007,"INTRODUCTION TO GOLDEN AGE LITERATURE POETRY, PROSE, THEATRE",SP2007,SP2007,0
CL123G,INTRODUCTION TO GREEK LANGUAGE,CL123G,CL123G,0
BCCLG1,INTRODUCTION TO GREEK LANGUAGE,BCCLG1,BCCLG1,0
MA341D,INTRODUCTION TO GROBNER BASES,MA341D,MA341D,0
MA1213,INTRODUCTION TO GROUP THEORY,MA1213,MA1213,0
MA1V12,INTRODUCTION TO GROUP THEORY MT ONLY,MA1V12,MA1V12,0
CS7013,INTRODUCTION TO HEALTH INFORMATICS,CS7013,CS7013,0
NM2009,INTRODUCTION TO HEBREW,NM2009,NM2009,0
NM2013,INTRODUCTION TO HEBREW FOR VISITING STUDENTS,NM2013,NM2013,0
CHU11102,INTRODUCTION TO INORGANIC AND ORGANIC CHEMISTRY,CHU11102,CHU11102,0
DF3013,INTRODUCTION TO INTERPRETING,DF3013,DF3013,0
NM1004,INTRODUCTION TO ISLAMIC CIVILISATION,NM1004,NM1004,0
NM1016,INTRODUCTION TO ISLAMIC CIVILISATION,NM1016,NM1016,0
NM1005,INTRODUCTION TO ISLAMIC CIVILISATION PART A,NM1005,NM1005,0
NM1006,INTRODUCTION TO ISLAMIC CIVILISATION PART B,NM1006,NM1006,0
NM1003,INTRODUCTION TO JEWISH CIVILISATION FROM ANTIQUITY TO THE MODERN PERIOD,NM1003,NM1003,0
NM1007,INTRODUCTION TO JEWISH CIVILISATION PART A,NM1007,NM1007,0
NM1008,INTRODUCTION TO JEWISH CIVILISATION PART B,NM1008,NM1008,0
NM1014,INTRODUCTION TO JEWISH HISTORY AND CULTURE,NM1014,NM1014,0
HE2012,INTRODUCTION TO KOINE GREEK,HE2012,HE2012,0
HE2016,INTRODUCTION TO KOINE GREEK,HE2016,HE2016,0
ET7098,INTRODUCTION TO LANGUAGE EDUCATION,ET7098,ET7098,0
CL123L,INTRODUCTION TO LATIN LANGUAGE,CL123L,CL123L,0
BCCLL1,INTRODUCTION TO LATIN LANGUAGE,BCCLL1,BCCLL1,0
LA1240,INTRODUCTION TO LAW,LA1240,LA1240,0
MA3415,INTRODUCTION TO LIE ALGEBRAS,MA3415,MA3415,0
EEMT18,INTRODUCTION TO MAX,EEMT18,EEMT18,0
MUS152,INTRODUCTION TO MEDIEVAL RENAISSANCE MUSIC,MUS152,MUS152,0
MNU11006,INTRODUCTION TO MIDWIFERY 1,MNU11006,MNU11006,0
MNU11007,INTRODUCTION TO MIDWIFERY 2  SHARING THE WOMANS EXPERIENCE,MNU11007,MNU11007,0
SP1010,INTRODUCTION TO MODERN SPAIN,SP1010,SP1010,0
SP1015,"INTRODUCTION TO MODERN SPAIN TSM, BSL, MEELC",SP1015,SP1015,0
SP1026,INTRODUCTION TO MODERN SPAIN I,SP1026,SP1026,0
EN2032,INTRODUCTION TO MODERNISM,EN2032,EN2032,0
MU1036,INTRODUCTION TO MUSIC ANALYSIS A,MU1036,MU1036,0
MU1037,INTRODUCTION TO MUSIC ANALYSIS B,MU1037,MU1037,0
MU2041,INTRODUCTION TO MUSICOLOGY B,MU2041,MU2041,0
FS1011,INTRODUCTION TO NONWESTERN CINEMAS,FS1011,FS1011,0
MA2317,INTRODUCTION TO NUMBER THEORY,MA2317,MA2317,0
IR7021,INTRODUCTION TO OLD IRISH  MPHIL IN MEDIEVAL LANGUAGE,IR7021,IR7021,0
IR1005,INTRODUCTION TO OLD IRISH 1Irish Studies,IR1005,IR1005,0
IR2006,INTRODUCTION TO OLD IRISH II,IR2006,IR2006,0
BU2560,INTRODUCTION TO OPERATIONS MANAGEMENT,BU2560,BU2560,0
BU256B,INTRODUCTION TO OPERATIONS MANAGEMENT,BU256B,BU256B,0
BU1510,INTRODUCTION TO ORGANISATION  MANAGEMENT,BU1510,BU1510,0
PS1211,INTRODUCTION TO ORGANISATIONS,PS1211,PS1211,0
PS1A11,INTRODUCTION TO ORGANISATIONS,PS1A11,PS1A11,0
DR1027,INTRODUCTION TO PERFORMING 1,DR1027,DR1027,0
DR2029,INTRODUCTION TO PERFORMING 2,DR2029,DR2029,0
PH1104,INTRODUCTION TO PHARMACEUTICS AND FORMULATION,PH1104,PH1104,0
PHU11104,"INTRODUCTION TO PHARMACEUTICS AND FORMULATION, INCLUDING MATHEMATICAL METHODS AND PHARMACEUTICAL CALCULATIONS",PHU11104,PHU11104,0
PI7101,INTRODUCTION TO PHILOSOPHICAL RESEARCH,PI7101,PI7101,0
LY1105,INTRODUCTION TO PHILOSOPHY,LY1105,LY1105,0
OR1443,INTRODUCTION TO PHYSICS,OR1443,OR1443,0
PY5012,INTRODUCTION TO PLASMA PHYSICS,PY5012,PY5012,0
PO1600,INTRODUCTION TO POLITICAL SCIENCE,PO1600,PO1600,0
EN2043,INTRODUCTION TO POSTCOLONIAL LIT  THEORY,EN2043,EN2043,0
CS1010,INTRODUCTION TO PROGRAMMING,CS1010,CS1010,0
MUS170,INTRODUCTION TO PROGRAMMING,MUS170,MUS170,0
CS7014,INTRODUCTION TO PROGRAMMING,CS7014,CS7014,0
MA1266,INTRODUCTION TO PROGRAMMING,MA1266,MA1266,0
CS1011,INTRODUCTION TO PROGRAMMING I,CS1011,CS1011,0
CS1012,INTRODUCTION TO PROGRAMMING II,CS1012,CS1012,0
MA1264,INTRODUCTION TO PROGRAMMING IN CC,MA1264,MA1264,0
ET7809,INTRODUCTION TO PROGRAMMING THROUGH ANIMATION,ET7809,ET7809,0
NU1S05,INTRODUCTION TO PSYCHOLOGY,NU1S05,NU1S05,0
SS1730,INTRODUCTION TO PSYCHOLOGY,SS1730,SS1730,0
OTU11008,INTRODUCTION TO PSYCHOLOGY,OTU11008,OTU11008,0
PS1212,INTRODUCTION TO PSYCHOLOGY OF LANGUAGE,PS1212,PS1212,0
PS1A12,INTRODUCTION TO PSYCHOLOGY OF LANGUAGE VS,PS1A12,PS1A12,0
PS7062,INTRODUCTION TO PSYCHOMETRICS,PS7062,PS7062,0
PO8006,INTRODUCTION TO QUANTITATIVE RESEARCH METHODS,PO8006,PO8006,0
NU2E03,INTRODUCTION TO RACE AND ETHNICITY,NU2E03,NU2E03,0
NUU22008,INTRODUCTION TO RACE AND ETHNICITY,NUU22008,NUU22008,0
CM8701,INTRODUCTION TO RADIATION PROTECTION  RADIATION PHYSICS,CM8701,CM8701,0
CM8703,INTRODUCTION TO RADIOTHERAPY  NONIONISING IMAGING,CM8703,CM8703,0
ST7002,INTRODUCTION TO REGRESSION,ST7002,ST7002,0
FS2009,INTRODUCTION TO SCREENWRITING,FS2009,FS2009,0
MA1126,INTRODUCTION TO SET THEORY AND GENERAL TOPOLOGY,MA1126,MA1126,0
DF1008,INTRODUCTION TO SIGN LINGUISTICS,DF1008,DF1008,0
DF108A,INTRODUCTION TO SIGN LINGUISTICS,DF108A,DF108A,0
SS1766,INTRODUCTION TO SOCIAL POLICY,SS1766,SS1766,0
SS1756,INTRODUCTION TO SOCIAL POLICY OT,SS1756,SS1756,0
SO2310,INTRODUCTION TO SOCIAL RESEARCH,SO2310,SO2310,0
SO231C,INTRODUCTION TO SOCIAL RESEARCH,SO231C,SO231C,0
SO2110,INTRODUCTION TO SOCIAL RESEARCH 1,SO2110,SO2110,0
SO2111,INTRODUCTION TO SOCIAL RESEARCH 2,SO2111,SO2111,0
EU1002,INTRODUCTION TO SOCIAL SCIENCE,EU1002,EU1002,0
SS1720,INTRODUCTION TO SOCIAL WORK,SS1720,SS1720,0
SS766A,INTRODUCTION TO SOCIAL WORK,SS766A,SS766A,0
SS766B,INTRODUCTION TO SOCIAL WORK,SS766B,SS766B,0
SO1310,INTRODUCTION TO SOCIOLOGY,SO1310,SO1310,0
SO1311,INTRODUCTION TO SOCIOLOGY,SO1311,SO1311,0
SO1110,INTRODUCTION TO SOCIOLOGY 1,SO1110,SO1110,0
SO1120,INTRODUCTION TO SOCIOLOGY 1,SO1120,SO1120,0
SO1111,INTRODUCTION TO SOCIOLOGY 2,SO1111,SO1111,0
SO1121,INTRODUCTION TO SOCIOLOGY 2,SO1121,SO1121,0
SP1005,INTRODUCTION TO SPANISH  SPANISHAMERICAN LITERATURE,SP1005,SP1005,0
ET7079,INTRODUCTION TO SPECIAL EDUCATION FOR THE CLASSROOM TEACHER,ET7079,ET7079,0
DP7014,INTRODUCTION TO STATISTICS,DP7014,DP7014,0
ST7016,INTRODUCTION TO STATISTICS FOR RESEARCH STUDENTS APR,ST7016,ST7016,0
ST1251,INTRODUCTION TO STATISTICS I,ST1251,ST1251,0
ST1252,INTRODUCTION TO STATISTICS II,ST1252,ST1252,0
LI1031,INTRODUCTION TO SYNTAX,LI1031,LI1031,0
LIU11002,INTRODUCTION TO SYNTAX,LIU11002,LIU11002,0
CH1102,"INTRODUCTION TO SYSTEMATIC, INORGANIC AND ORGANIC CHEMISTRY",CH1102,CH1102,0
OR1D32,INTRODUCTION TO THE DUTL,OR1D32,OR1D32,0
LA1020,INTRODUCTION TO THE GERMAN LEGAL SYSTEM,LA1020,LA1020,0
HA1660,INTRODUCTION TO THE HISTORY OF EUROPEAN ART AND ARCHITECTURE 1 VS,HA1660,HA1660,0
HA1661,INTRODUCTION TO THE HISTORY OF EUROPEAN ART AND ARCHITECTURE 2 VS,HA1661,HA1661,0
EU1003,INTRODUCTION TO THE HISTORY OF IDEAS,EU1003,EU1003,0
NM1015,INTRODUCTION TO THE HISTORY OF THE ANCIENT NEAR EAST,NM1015,NM1015,0
NM1011,INTRODUCTION TO THE HISTORY OF THE MODERN MIDDLE EAST,NM1011,NM1011,0
NU3P02,INTRODUCTION TO THE NEEDS OF SPECIALIST CLIENT GROUPS,NU3P02,NU3P02,0
NUU33010,INTRODUCTION TO THE NEEDS OF SPECIALIST CLIENT GROUPS,NUU33010,NUU33010,0
BCRE14,INTRODUCTION TO THE NEW TESTAMENT,BCRE14,BCRE14,0
HE103C,INTRODUCTION TO THE NEW TESTAMENT AND EARLY CHRISTIANITY TEXTS AND CONTEXTS,HE103C,HE103C,0
HE1103,INTRODUCTION TO THE NEW TESTAMENT TEXTS AND CONTEXTS,HE1103,HE1103,0
NU1D05,INTRODUCTION TO THE PERSON WITH INTELLECTUAL DISABILITY,NU1D05,NU1D05,0
HA1006,INTRODUCTION TO THE PRACTICE OF ART HISTORY,HA1006,HA1006,0
HA1065,INTRODUCTION TO THE PRACTICE OF ART HISTORY A,HA1065,HA1065,0
HA1066,INTRODUCTION TO THE PRACTICE OF ART HISTORY B,HA1066,HA1066,0
HA1007,INTRODUCTION TO THE PRACTICE OF MEDIEVAL ART HISTORY AND HISTORY,HA1007,HA1007,0
CS3017,INTRODUCTION TO THE SEMANTICS OF PROGRAMMING LANGUAGES,CS3017,CS3017,0
FS1006,INTRODUCTION TO WORLD CINEMA,FS1006,FS1006,0
BCRE32,INTRODUCTION TO WORLD RELIGIONS,BCRE32,BCRE32,0
PG1005,INTRODUCTORY HUMAN CELL BIOLOGY  GENETICS,PG1005,PG1005,0
OR1527,INTRODUCTORY LAB SESSION,OR1527,OR1527,0
EC7008,INTRODUCTORY MATHS  STATS,EC7008,EC7008,0
EC3050,INVESTMENT ANALYSIS,EC3050,EC3050,0
EC305B,INVESTMENT ANALYSIS,EC305B,EC305B,0
EC305C,INVESTMENT ANALYSIS,EC305C,EC305C,0
EC3150,INVESTMENT ANALYSIS A,EC3150,EC3150,0
EC3151,INVESTMENT ANALYSIS B,EC3151,EC3151,0
BU7505,INVESTMENT THEORY,BU7505,BU7505,0
BU3680,INVESTMENTS,BU3680,BU3680,0
BU368B,INVESTMENTS,BU368B,BU368B,0
XSCH3007,IR EARLY IRISH COURSE WORK,XSCH3007,XSCH3007,0
XSCH3008,IR EARLY IRISH LANGUAGE COMPETENCE,XSCH3008,XSCH3008,0
XSCH3135,IR HISTORY FOR IRISH STUDIES,XSCH3135,XSCH3135,0
XSCH3134,IR IRISH FOR IRISH STUDIES,XSCH3134,XSCH3134,0
XSCH3043,IR MODERN IRISH COURSE WORK,XSCH3043,XSCH3043,0
XSCH3044,IR MODERN IRISH LANGUAGE COMPETENCE,XSCH3044,XSCH3044,0
HI1601,IRELAND 10001250 BRIAN BORU AND THE ENGLISH INVASION VS,HI1601,HI1601,0
HI1218,IRELAND 15341815 A SURVEY,HI1218,HI1218,0
FS2012,IRELAND AND THE CINEMA,FS2012,FS2012,0
BCFSS,IRELAND AND THE CINEMA,BCFSS,BCFSS,0
HI3622,IRELAND AND THE GREAT WAR VS,HI3622,HI3622,0
HI1212,IRELAND C15341815 A SURVEY,HI1212,HI1212,0
BCHIS7,IRELAND IN THE 20TH CENTURY,BCHIS7,BCHIS7,0
HI2132,IRELAND IN THE TWENTIETH CENTURY,HI2132,HI2132,0
HI2601,IRELAND IN THE TWENTIETH CENTURY VS,HI2601,HI2601,0
EN7003,IRELAND ON STAGE,EN7003,EN7003,0
EN4411,IRISH CRIME FICTION,EN4411,EN4411,0
ET2030,IRISH EDUCATIONAL HISTORY AND POLICY,ET2030,ET2030,0
ET7921,IRISH EDUCATIONAL HISTORY AND POLICY,ET7921,ET7921,0
EN4451,IRISH ENGLISH,EN4451,EN4451,0
LIIR01,IRISH FOR NONBEGINNERS I,LIIR01,LIIR01,0
EN4430,IRISH GOTHIC FICTION,EN4430,EN4430,0
IR1014,IRISH LANGUAGE AND LITERATURE,IR1014,IR1014,0
IR1015,IRISH LANGUAGE AND LITERATURE,IR1015,IR1015,0
IR1019,IRISH LANGUAGE AND LITERATURE HT VS,IR1019,IR1019,0
IR2054,IRISH LANGUAGE AND LITERATURE II,IR2054,IR2054,0
IR1018,IRISH LANGUAGE AND LITERATURE MT VS,IR1018,IR1018,0
ET7933,IRISH LANGUAGE MINOR,ET7933,ET7933,0
ET7905,IRISH LANGUAGE PEDAGOGY,ET7905,ET7905,0
HA4024,IRISH MODERN AND COMTEMPORY ART 2,HA4024,HA4024,0
HA4007,IRISH MODERN AND CONTEMPORARY ART,HA4007,HA4007,0
HA4023,IRISH MODERN AND CONTEMPORY ART 1,HA4023,HA4023,0
ET7242,IRISH MUSIC AND CULTURE PRACTICAL AND THEORETICAL APPROACHES,ET7242,ET7242,0
DP7006,IRISH NGO PLACEMENT,DP7006,DP7006,0
EN7098,IRISH POETRY AFTER YEATS,EN7098,EN7098,0
PO363B,IRISH POLITICS,PO363B,PO363B,0
PO363C,IRISH POLITICS,PO363C,PO363C,0
PO3630,IRISH POLITICS,PO3630,PO3630,0
PO3130,"IRISH POLITICS A CONTITUTION, ELECTIONS, PARTIES AND PARLIAMENT",PO3130,PO3130,0
PO3131,"IRISH POLITICS B GOVERNANCE IN IRELAND, POLITICS IN NORTHERN IRELAND",PO3131,PO3131,0
EN4899,IRISH SHORT FICTION,EN4899,EN4899,0
EN4465,IRISH SHORT FICTION,EN4465,EN4465,0
DF1004,IRISH SIGN LANGUAGE 1,DF1004,DF1004,0
DF1005,IRISH SIGN LANGUAGE 2,DF1005,DF1005,0
DF2028,IRISH SIGN LANGUAGE 3,DF2028,DF2028,0
DF2029,IRISH SIGN LANGUAGE 4,DF2029,DF2029,0
DF3001,IRISH SIGN LANGUAGE 5,DF3001,DF3001,0
DF3002,IRISH SIGN LANGUAGE 6,DF3002,DF3002,0
DF4001,IRISH SIGN LANGUAGE 7,DF4001,DF4001,0
DF4002,IRISH SIGN LANGUAGE 8,DF4002,DF4002,0
SS2767,IRISH SOCIAL POLICY I,SS2767,SS2767,0
SS2785,IRISH SOCIAL POLICY II,SS2785,SS2785,0
EN1022,IRISH WRITING 18901945,EN1022,EN1022,0
EN2030,IRISH WRITING IN ENGLISH 15901800,EN2030,EN2030,0
XSCH3130,IS BUSINESS AND MANAGEMENT,XSCH3130,XSCH3130,0
XSCH3132,IS INFORMATION SYSTEMS,XSCH3132,XSCH3132,0
XSCH3131,IS INFORMATION TECHNOLOGY,XSCH3131,XSCH3131,0
OR1811,ISL MODULE,OR1811,OR1811,0
NM4004,ISLAM AND GENDER,NM4004,NM4004,0
NM4013,ISLAM AND GENDER VS,NM4013,NM4013,0
NM2330,ISLAM IN ASIA,NM2330,NM2330,0
BCNM07,ISLAM IN ASIA,BCNM07,BCNM07,0
NM2336,ISLAM IN ASIA VS,NM2336,NM2336,0
NM2302,ISLAM IN EUROPE,NM2302,NM2302,0
BCNM03,ISLAM IN EUROPE,BCNM03,BCNM03,0
NM2325,ISLAM IN EUROPE VISITING STUDENT MODULE,NM2325,NM2325,0
NM2310,ISLAM IN THE MEDIEVAL WORLD,NM2310,NM2310,0
BCNM10,ISLAM IN THE MEDIEVAL WORLD,BCNM10,BCNM10,0
HE4049,ISLAMIC POLITICAL ETHICS FROM THE CLASSICAL TO THE MODERN PERIOD,HE4049,HE4049,0
PH2003,ISOLATION  ANALYSIS OF SUBSTANCES USED IN MEDICINES,PH2003,PH2003,0
GL4427,ISOTOPE GEOCHEMISTRY AND GEOCHRONOLOGY,GL4427,GL4427,0
GLU44927,ISOTOPE GEOCHEMISTRY AND GEOCHRONOLOGY,GLU44927,GLU44927,0
EM7485,ISSUES IN BUDDHISTCHRISTIAN DIALOGUE,EM7485,EM7485,0
PS7069,ISSUES IN CHILD  ADOLESCENT CLINICAL PSYCHOLOGY,PS7069,PS7069,0
PS7071,ISSUES IN CLINICAL PSYCHOLOGY AND INTELLECTUAL DISABILITY,PS7071,PS7071,0
PO4690,ISSUES IN CONTEMPORARY POLITICS,PO4690,PO4690,0
PO4691,ISSUES IN CONTEMPORARY POLITICS,PO4691,PO4691,0
PO4692,ISSUES IN CONTEMPORARY POLITICS,PO4692,PO4692,0
PO4693,ISSUES IN CONTEMPORARY POLITICS,PO4693,PO4693,0
LA4011,IT LAW,LA4011,LA4011,0
OR1F32,IT TALK,OR1F32,OR1F32,0
XSCH3038,IT ITALIAN COURSE WORK,XSCH3038,XSCH3038,0
XSCH3117,IT ITALIAN LANGUAGE COMPETENCE,XSCH3117,XSCH3117,0
XSCH3039,IT ITALIAN LANGUAGE COMPETENCE TSM,XSCH3039,XSCH3039,0
IT1091,"ITALIAN 1A STRUCTURES, WRITING, ORAL, AURAL",IT1091,IT1091,0
IT1092,ITALIAN 1b READING ON SOCIETIES AND STORIES,IT1092,IT1092,0
IT1081,ITALIAN 1B READING ON SOCIETY AND STORIES,IT1081,IT1081,0
IT1060,ITALIAN 1C READING ON SOCIETY AND STORIES,IT1060,IT1060,0
IT2091,"ITALIAN 2a STRUCTURES, WRITING, ORAL, AURAL",IT2091,IT2091,0
IT2092,"ITALIAN 2b READING ON HISTORY, SOCIETY AND STORIES",IT2092,IT2092,0
IT2093,"ITALIAN 2B READING ON HISTORY, SOCIETY AND STORIES",IT2093,IT2093,0
IT4087,ITALIAN 4a MAJOR VARIABILITY AND WRITING,IT4087,IT4087,0
IT4088,ITALIAN 4b MAJOR TRANSLATION AND ORAL,IT4088,IT4088,0
IT4089,ITALIAN 4c MINOR,IT4089,IT4089,0
IT1096,ITALIAN LANGUAGE 1A STRUCTURES AND READING,IT1096,IT1096,0
IT1095,"ITALIAN LANGUAGE 1b WRITING, ORAL AND AURAL",IT1095,IT1095,0
IT2099,ITALIAN LANGUAGE 2,IT2099,IT2099,0
IT2095,ITALIAN LANGUAGE 2 VS MT,IT2095,IT2095,0
IT3099,ITALIAN LANGUAGE 3,IT3099,IT3099,0
IT309B,ITALIAN LANGUAGE 3,IT309B,IT309B,0
IT3093,ITALIAN LANGUAGE 3VS,IT3093,IT3093,0
IT4000,ITALIAN LANGUAGE 4a VARIABILITY AND WRITING,IT4000,IT4000,0
IT4019,ITALIAN LANGUAGE AND SOCIETY,IT4019,IT4019,0
IT4024,ITALIAN LANGUAGE AND SOCIETY,IT4024,IT4024,0
IT4010,ITALIAN LANGUAGE COMPETENCE,IT4010,IT4010,0
IT1098,ITALIAN LITERATURE AND CULTURE 1,IT1098,IT1098,0
IT2098,ITALIAN LITERATURE AND CULTURE 2,IT2098,IT2098,0
IT3098,ITALIAN LITERATURE AND CULTURE 3,IT3098,IT3098,0
IT3029,ITALIAN LITERATURE AND CULTURE 3,IT3029,IT3029,0
IT3028,ITALIAN LITERATURE AND CULTURE 3 VS,IT3028,IT3028,0
IT4096,ITALIAN LITERATURE AND CULTURE 4,IT4096,IT4096,0
IT4092,ITALIAN LITERATURE AND CULTURE 4,IT4092,IT4092,0
IT3413,ITALIAN OPTION  ITALIAN OPTION ITALIAN CINEMA 19002018,IT3413,IT3413,0
IT3026,ITALIAN OPTION AND HOW DOES IT ALL END CLIMBING AND FLYING TO THE SUN AND THE STARS WITH DANTE,IT3026,IT3026,0
IT3419,ITALIAN OPTION DANTES MINOR WORKS,IT3419,IT3419,0
IT3418,ITALIAN OPTION GENDERED NARRATIVES IN 20TH CENTURY ITALIAN LITERATURE,IT3418,IT3418,0
IT3445,ITALIAN OPTION INTRODUCTION TO SECOND LANGUAGE TEACHING AND LEARNING,IT3445,IT3445,0
IT3411,ITALIAN OPTION ITALIAN DRAMA 1470S1530S,IT3411,IT3411,0
IT3442,ITALIAN OPTION ITALO CALVINO WRITING AS A DISGUISE,IT3442,IT3442,0
IT3424,ITALIAN OPTION MICHELANGELO,IT3424,IT3424,0
IT3443,ITALIAN OPTION OPERA AND LIBRETTI,IT3443,IT3443,0
IT3444,ITALIAN OPTION PERFORMATIVITY AND THE ITALIAN SHORT STORY,IT3444,IT3444,0
IT3426,ITALIAN OPTION PIER PAOLO PASOLINI,IT3426,IT3426,0
IT3414,ITALIAN OPTION WRITING THE UNWRITTEN INTELLECTUAL COMMITMENT IN 20THC ITALY,IT3414,IT3414,0
IT3415,ITALIAN OPTION WRITING THE UNWRITTEN INTELLECTUAL COMMITMENT IN 20THCENT ITALY,IT3415,IT3415,0
CE7J01,J1 WIND ENERGY,CE7J01,CE7J01,0
CE7J02,J2 SOLAR ENERGY CONVERSION APPLICATIONS,CE7J02,CE7J02,0
CE7J04,J4 ENERGY POLICY AND BUILDING ENERGY DEMAND,CE7J04,CE7J04,0
CE7J06,J6 WAVE AND HYDRO ENERGY,CE7J06,CE7J06,0
LIJP01,JAPANESE FOR BEGINNERS I,LIJP01,LIJP01,0
LIJP02,JAPANESE FOR BEGINNERS II,LIJP02,LIJP02,0
TH7803,JESUS THE CHRIST,TH7803,TH7803,0
TH7803B,JESUS THE CHRIST,TH7803B,TH7803B,0
NM2338,JESUS MYTH AND HISTORY,NM2338,NM2338,0
NM1001,JEWISH AND CHRISTIAN ORIGINS AND THE BIBLE A,NM1001,NM1001,0
NM1002,JEWISH AND CHRISTIAN ORIGINS AND THE BIBLE B,NM1002,NM1002,0
NM1009,JEWISH AND CHRISTIAN ORIGINS AND THE BIBLE PART A,NM1009,NM1009,0
CL4048,JEWISH HISTORY 200BCAD66,CL4048,CL4048,0
LY1101,JEWISH ORIGINS AND THE HEBREW BIBLE TEXTS AND CONTEXTS,LY1101,LY1101,0
NM2301,JEWS AND EUROPEAN SOCIETY,NM2301,NM2301,0
NM2322,JEWS AND EUROPEAN SOCIETY FROM 1750 VISITING STUDENT MODULE,NM2322,NM2322,0
BCNM04,JEWS AND EUROPEAN SOCIETY FROM1750,BCNM04,BCNM04,0
OR1E54,JF ACADEMIC SKILLS  STUDY RESOURCES,OR1E54,OR1E54,0
MW1100,JF COURSE ADMINISTRATION,MW1100,MW1100,0
SS1777,JF PLACEMENT,SS1777,SS1777,0
NU1S00,JF SHARED ADMINISTRATION,NU1S00,NU1S00,0
MN1S00,JF SHARED ADMINISTRATION,MN1S00,MN1S00,0
LY2003,JOSHUA TO SOLOMON THE EMERGENCE OF ISRAEL,LY2003,LY2003,0
PG3980,JOURNAL CLUB,PG3980,PG3980,0
PG4205,JOURNAL CLUB,PG4205,PG4205,0
PGU33013,JOURNAL CLUB,PGU33013,PGU33013,0
PGU44002,JOURNAL CLUB,PGU44002,PGU44002,0
PG7907,JOURNAL CLUB JRC,PG7907,PG7907,0
CL3011,JS ARCHAEOLOGICAL FIELDWORK,CL3011,CL3011,0
CL3010,JS ARCHAEOLOGICAL STUDY TOUR,CL3010,CL3010,0
CHU33080,JS CHEMISTRY LABS,CHU33080,CHU33080,0
CHU33780,JS CMM LABS,CHU33780,CHU33780,0
MUS115,JS COMPOSITION,MUS115,MUS115,0
MUS116,JS COMPOSITION,MUS116,MUS116,0
MUS117,JS COMPOSITION,MUS117,MUS117,0
MW3100,JS COURSE ADMINISTRATION,MW3100,MW3100,0
EE3LAB,JS ELECTRONIC ENGINEERING LABORATORIES,EE3LAB,EE3LAB,0
HH3050,JS FIELD TRIP AMHC,HH3050,HH3050,0
FR3011,JS HT ORAL AND WRITTEN LANGUAGE SKILLS VS,FR3011,FR3011,0
FR3037,JS HT WRITTEN LANGUAGE VS,FR3037,FR3037,0
CHU33480,JS MEDCHEM LABS,CHU33480,CHU33480,0
MUS109,JS Music Technology,MUS109,MUS109,0
MUS101,JS MUSICOLOGY,MUS101,MUS101,0
MUS102,JS MUSICOLOGY,MUS102,MUS102,0
MUS159,JS PURE DATA,MUS159,MUS159,0
NU3S00,JS SHARED ADMINISTRATION,NU3S00,NU3S00,0
SS3363,JS SOCIAL POLICY TOPICS 1,SS3363,SS3363,0
SS3385,JS SOCIAL POLICY TOPICS 2,SS3385,SS3385,0
SS3386,JS SOCIAL POLICY TOPICS 3,SS3386,SS3386,0
EM7484,JUDAISM AND JEWISHCHRISTIAN RELATIONS,EM7484,EM7484,0
GL1101,JUNIOR FRESHMAN GEOLOGY,GL1101,GL1101,0
OT1016,JUNIOR FRESHMAN PRACTICE EDUCATION,OT1016,OT1016,0
OTU11004,JUNIOR FRESHMAN PRACTICE EDUCATION,OTU11004,OTU11004,0
SS3777,JUNIOR SOPHISTER PLACEMENT,SS3777,SS3777,0
OT3026,JUNIOR SOPHISTER PRACTICE EDUCATION,OT3026,OT3026,0
OTU33010,JUNIOR SOPHISTER PRACTICE EDUCATION,OTU33010,OTU33010,0
LA3463,JURISPRUDENCE,LA3463,LA3463,0
HE4046,JUSTICE AND MERCY AS ATTRIBUTES OF GOD,HE4046,HE4046,0
HE404G,JUSTICE AND MERCY AS ATTRIBUTES OF GOD,HE404G,HE404G,0
GR2342,KAFKA LESEN,GR2342,GR2342,0
GR2369,KARL MARX,GR2369,GR2369,0
CM8800,KEY SKILLS FOR BIOMEDICAL RESEARCH,CM8800,CM8800,0
